User ID,Name,Rank,Elo,Tier,Avatar,ended_time,axie_1,axie_2,axie_3,vstar,axie_1_rune,axie_2_rune,axie_3_rune,axie_1_eyes_charm,axie_1_mouth_charm,axie_1_ears_charm,axie_1_horn_charm,axie_1_back_charm,axie_1_tail_charm,axie_2_eyes_charm,axie_2_mouth_charm,axie_2_ears_charm,axie_2_horn_charm,axie_2_back_charm,axie_2_tail_charm,axie_3_eyes_charm,axie_3_mouth_charm,axie_3_ears_charm,axie_3_horn_charm,axie_3_back_charm,axie_3_tail_charm,Axie 1 Eyes Part ID,Axie 1 Ears Part ID,Axie 1 Horn Part ID,Axie 1 Back Part ID,Axie 1 Mouth Part ID,Axie 1 Tail Part ID,Axie 1 Class,Axie 2 Eyes Part ID,Axie 2 Ears Part ID,Axie 2 Horn Part ID,Axie 2 Back Part ID,Axie 2 Mouth Part ID,Axie 2 Tail Part ID,Axie 2 Class,Axie 3 Eyes Part ID,Axie 3 Ears Part ID,Axie 3 Horn Part ID,Axie 3 Back Part ID,Axie 3 Mouth Part ID,Axie 3 Tail Part ID,Axie 3 Class,Comp
1ec9eb6f-82ed-611f-a60c-ff4da50a8281,ciro,621,Wolf,3,s6_light_halloween_venoki;silver_s4,2024-07-31 22:38:49,11971476,11971443,11971464,800,rune_mech_4011_s9_nft,rune_beast_4010_s9_nondec,rune_beast_3012_s9_nft,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,,ecard_neutral_1001,ecard_aquatic_3011_s9_nft,ecard_neutral_2015_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_neutral_1001,,ecard_aquatic_3011_s9_nft,ecard_aquatic_3012_s9_nft,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_neutral_1001,ecard_aquatic_3011_s9,ecard_neutral_1001,Puppy,Innocent Lamb,Perch,Confident,Arco,Nimo,Mech,Puppy,Nimo,Perch,Confident,Little Branch,Nimo,Beast,Puppy,Nimo,Perch,Confident,Imp,Nimo,Beast,Perch
1ec9eb7e-4e01-65a2-a60c-bf905fb01315,KIM/KIMCHI BUZZ,622,Wolf,3,2;s5_lotus_petal,2024-07-31 19:14:22,11990994,11997079,11681465,800,rune_bird_4012_s9_nft,rune_bird_4010_s9_nft,rune_dusk_4011_s9_nft,ecard_bird_4012_s9_nft,,ecard_bird_4012_s9_nondec,,ecard_bird_4012_s9_nft,ecard_neutral_2017_s9_nondec,ecard_bird_3012_s9_nondec,,,ecard_bird_3011_s9,ecard_bird_3012_s9_nondec,ecard_bird_3012_s9_nondec,,,ecard_neutral_3015_s9_nondec,ecard_neutral_4014_s9_nondec,ecard_bird_4012_s9_nft,ecard_neutral_3015_s9_nondec,Lucas,Pink Cheek,Cupid,Zigzag,Wing Horn,Cloud,Bird,Lucas,Pink Cheek,Tri Feather,Peace Maker,Wing Horn,Cloud,Bird,Kotaro?,Kotaro,Earwing,Wing Horn,Tri Feather,Granma's Fan,Dusk,Feather
1ec9eb6f-6b77-6ad3-a60c-f862b90dea95,David,623,Wolf,3,red_envelope_lunar23;s8_swamp_reed,2024-07-31 20:49:45,12032492,12031578,11973086,800,rune_mech_4011_s9_nondec,rune_beast_3012_s9_nft,rune_bug_3012_s9_nft,ecard_beast_3012_s9_nondec,ecard_beast_3012_s9_nondec,ecard_beast_3013_s9_nondec,ecard_neutral_1002,ecard_neutral_1002,ecard_neutral_1002,ecard_beast_3012_s9_nondec,ecard_beast_3012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_2011_s9_nft,,ecard_beast_3010_s9,ecard_beast_3013_s9_nondec,ecard_beast_3012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_neutral_1002,ecard_neutral_1002,ecard_neutral_2011_s9,Puppy,Confident,Zen,Imp,Ronin,Shiba,Mech,Puppy,Confident,Zen,Imp,Ronin,Shiba,Beast,Little Peas,Confident,Zen,Imp,Hero,Shiba,Bug,Rage
1ee343bd-9f2d-62ab-9829-41d3b478708e,xKevinx |CUBA|,624,Wolf,3,11;s8_serpentwood,2024-07-31 21:39:51,12035755,11972623,12035896,800,rune_neutral_4011_s9_nondec,rune_reptile_4011_s9_nft,rune_dusk_4011_s9_nondec,ecard_reptile_3010_s9,ecard_plant_3010_s9,ecard_reptile_2011_s9_nft,ecard_plant_2012_s9_nft,ecard_neutral_2017_s9,ecard_reptile_2013_s9,ecard_reptile_2013_s9_nondec,,ecard_reptile_4012_s9_nondec,ecard_neutral_2018_s9,ecard_neutral_3015_s9,ecard_plant_2011_s9,ecard_neutral_2010_s9,ecard_neutral_2010_s9,ecard_reptile_4012_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_reptile_4011_s9_nondec,,Gecko,Silence Whisper,Small Frill,Strawberry Shortcake,Green Thorns,Gila,Reptile,Gecko,Friezard,Green Thorns,Mosquito,Dual Blade,Yam,Reptile,Gecko,Silence Whisper,Small Frill,Oranda,Green Thorns,Gila,Dusk,Poison
1ec9eb6f-6a74-6a4d-a60c-e307d3738e7d,PASTANAGA,625,Wolf,3,s6_light_halloween_venoki;latam_1,2024-07-31 13:52:52,12035444,12012355,11689160,800,rune_mech_4012_s9_nft,rune_bird_4010_s9_nft,rune_dusk_4011_s9_nft,,ecard_neutral_1010_s9,ecard_neutral_2018_s9_nondec,ecard_neutral_4013_s9_nft,ecard_bird_3013_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_bird_3012_s9_nondec,ecard_neutral_2010_s9_nondec,,ecard_bird_2012_s9_nondec,ecard_bird_3012_s9_nondec,ecard_bird_3012_s9_nondec,ecard_neutral_4015_s9_nondec,ecard_neutral_1011_s9,ecard_neutral_2012_s9_nondec,ecard_neutral_4014_s9_nondec,ecard_bird_4012_s9_nft,,Telescope,Kotaro,Earwing,Wing Horn,Tri Feather,Cloud,Mech,Lucas,Hungry Bird,Earwing,Wing Horn,Tri Feather,Cloud,Bird,Kotaro?,Hungry Bird,Earwing,Wing Horn,Tri Feather,Cottontail,Dusk,Feather
1ecccaad-230c-6ab1-a494-1045025e080f,Maaattt | SkyLab,626,Wolf,3,bard_1300_s9;s9_serpentwood,2024-07-31 18:52:09,11718506,11744431,11754576,800,rune_neutral_4011_s9_nondec,rune_bird_4010_s9_nondec,rune_mech_4011_s9_nft,ecard_neutral_1010_s9,ecard_neutral_2017_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_4013_s9,ecard_bird_4012_s9_nondec,ecard_neutral_1010_s9,,ecard_reptile_2011_s9_nondec,,ecard_neutral_4014_s9_nondec,ecard_bird_3012_s9_nondec,ecard_bird_3012_s9_nft,,,ecard_neutral_3015_s9_nondec,ecard_neutral_3012_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_bird_4012_s9_nondec,Little Peas,Innocent Lamb,Tri Feather,Confident,Wing Horn,Cottontail,Bug,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan,Bird,Kotaro?,Kotaro,Earwing,Wing Horn,Tri Feather,Granma's Fan,Mech,Feather
1ec9eb7e-368f-60ad-a60c-64102d1e78ff,NibaBLACKY,627,Wolf,3,olek_s8;s8_swamp_reed,2024-07-31 17:04:50,11923590,11923616,11716319,800,rune_neutral_4011_s9_nondec,rune_bird_4010_s9_nondec,rune_mech_4011_s9_nondec,ecard_neutral_1002,ecard_reptile_2011_s9,ecard_neutral_3015_s9,ecard_neutral_2012_s9,ecard_bird_4012_s9_nondec,ecard_aquatic_3012_s9,,,ecard_neutral_2010_s9_nondec,ecard_neutral_4014_s9_nondec,ecard_bird_3012_s9,ecard_bird_4012_s9_nondec,ecard_neutral_1010_s9,ecard_reptile_2011_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_bird_3013_s9,ecard_neutral_2017_s9_nondec,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu,Aquatic,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan,Bird,Little Peas,Earwing,Tri Feather,Kotaro,Wing Horn,Cottontail,Mech,Feather
1ec9eb6f-7e79-680f-a60c-4271dbe475d9,KingKong | IDN,628,Wolf,3,buba_joker;0,2024-07-31 23:41:44,11560873,3940567,11591582,800,rune_dawn_3012_s9_nft,rune_bird_4012_s9_nft,rune_dusk_4012_s9_nondec,ecard_neutral_4015_s9_nondec,ecard_neutral_1001,ecard_neutral_2025_s9_nondec,ecard_bird_4012_s9,,ecard_bird_2012_s9,ecard_neutral_4015_s9_nondec,ecard_plant_3011_s9,ecard_bird_2012_s9,ecard_neutral_2025_s9_nondec,ecard_bird_3010_s9,ecard_bird_2012_s9,ecard_neutral_4015_s9_nondec,ecard_neutral_1010_s9,ecard_neutral_2010_s9,ecard_neutral_2025_s9_nondec,ecard_reptile_2011_s9,ecard_bird_2012_s9,Mavis,Early Bird,Green Thorns,Herbivore,Eggshell,Feather Fan,Dawn,Mavis,Early Bird,Raven,Silence Whisper,Eggshell,Granma's Fan,Bird,Mavis,Earwing,Green Thorns,Little Owl,Eggshell,Granma's Fan,Dusk,Bird Summon
1ec9eb7e-6980-6073-a60c-e4f90f714124,Serva la Bari,629,Wolf,3,ragnarok_poring;s8_swamp_reed,2024-07-31 23:34:03,12013496,11943474,11770830,800,rune_reptile_3010_s9_nondec,rune_reptile_4011_s9_nondec,rune_dusk_4010_s9,ecard_reptile_3013_s9,ecard_plant_2012_s9,ecard_neutral_1001,ecard_plant_3011_s9,ecard_reptile_2011_s9,ecard_plant_3010_s9,ecard_reptile_2013_s9,,ecard_neutral_2025_s9,ecard_neutral_1001,ecard_neutral_2017_s9,ecard_reptile_2013_s9,ecard_reptile_machito_1,,ecard_neutral_2025_s9,ecard_neutral_2013_s9,ecard_reptile_4011_s9_nondec,ecard_neutral_1001,Gecko,Silence Whisper,Larva,Strawberry Shortcake,Green Thorns,Potato Leaf,Reptile,Gecko,Risky Fish,Small Frill,Watermelon,Green Thorns,Gila,Reptile,Gecko,Tiny Turtle,Small Frill,Scaly Spoon,Green Thorns,Potato Leaf,Dusk,Poison
1ec9eb6f-5f3a-6eea-a60c-e58a64370e59,Kevz_Meta,630,Wolf,3,s4_top20k;iron_s4,2024-08-01 00:06:53,12033274,11907299,12039217,800,rune_dawn_3012_s9,rune_bird_4010_s9_nondec,rune_bird_3011_s9_nondec,,ecard_neutral_3015_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_neutral_3012_s9_nondec,ecard_bird_3013_s9_nondec,,,ecard_reptile_2011_s9_nondec,,ecard_neutral_3012_s9_nondec,ecard_bird_3012_s9_nondec,ecard_bird_4012_s9_nondec,ecard_neutral_1010_s9,ecard_neutral_3015_s9_nondec,ecard_neutral_3015_s9_nondec,,ecard_bird_4012_s9_nondec,ecard_bird_4012_s9,Kotaro?,Kotaro,Earwing,Wing Horn,Tri Feather,Cottontail,Dawn,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan,Bird,Kotaro?,Kotaro,Earwing,Wing Horn,Tri Feather,Cloud,Bird,Feather
1ee293b6-ef7c-6498-9086-90a1d5d0ed12,JAF | Kyami ☆,631,Wolf,3,s6_light_halloween_venoki;s6_swamp_reed,2024-07-31 23:32:21,11808940,11906868,12014792,800,rune_neutral_4011_s9_nondec,rune_reptile_4011_s9_nondec,rune_dusk_4011_s9_nft,ecard_reptile_3013_s9_nondec,ecard_plant_2011_s9_nondec,ecard_reptile_3013_s9_nondec,ecard_neutral_2018_s9_nft,ecard_neutral_2010_s9_nft,,ecard_reptile_machito_1,,ecard_neutral_1005,ecard_neutral_2018_s9_nondec,ecard_reptile_4011_s9_nondec,ecard_reptile_2013_s9,ecard_reptile_2011_s9,ecard_neutral_3015_s9_nondec,ecard_neutral_3015_s9,ecard_plant_3011_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_reptile_2011_s9,Gecko,Small Frill,Green Thorns,Silence Whisper,Watermelon,Cottontail,Reptile,Gecko,Toothless Bite,Friezard,Watermelon,Green Thorns,Gila,Reptile,Gecko,Silence Whisper,Rosa,Strawberry Shortcake,Green Thorns,Gila,Dusk,Poison
1ec9eb7e-6a63-6983-a60c-ff695fd39d3c,Luka Doncic 77 |   APG (T),632,Wolf,3,patrick23_beer;fluffy_hooves,2024-07-31 11:15:00,12010237,12010600,11935149,800,rune_aquatic_4012_s9_nondec,rune_beast_4010_s9_nondec,rune_beast_3012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_3012_s9_nondec,ecard_beast_3013_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_3013_s9_nondec,,ecard_beast_2011_s9_nondec,ecard_aquatic_3010_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_3013_s9_nondec,ecard_beast_2011_s9_nondec,ecard_beast_3010_s9_nondec,,Puppy,Zen,Ronin,Confident,Imp,Shiba,Aquatic,Puppy,Zen,Ronin,Confident,Imp,Shrimp,Beast,Puppy,Zen,Ronin,Confident,Imp,Shiba,Beast,Rage
1ec9eb6f-57e7-603c-a60c-ccef30004334,Lezzzgow,633,Wolf,3,cute_ena;s7_goldenwood,2024-08-01 00:22:48,12020405,12020259,11977608,800,rune_bug_3012_s9_nondec,rune_neutral_4011_s9_nondec,rune_dusk_4010_s9_nft,,ecard_neutral_3015_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_bug_4011_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2018_s9_nondec,,ecard_neutral_3015_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_neutral_2018_s9_nft,ecard_neutral_2017_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_neutral_2017_s9_nondec,,ecard_neutral_2018_s9_nondec,ecard_neutral_2018_s9_nondec,Neo,Doubletalk,Swirl,Parasite,Raven,Tadpole,Bug,Neo,Doubletalk,Swirl,Oranda,Raven,Cottontail,Aquatic,Neo,Swirl,Raven,Doubletalk,Parasite,Tadpole,Dusk,Jinx
1ec9eb6f-533c-6028-a60c-154e73f6ef23,Look at my Poring,634,Wolf,3,ragnarok_poring;summer_fruit_2023,2024-08-01 00:21:41,11614228,11449843,11504856,800,rune_reptile_venoki_1,rune_reptile_3010_s9_nondec,rune_reptile_4011_s9_nondec,ecard_reptile_2011_s9,ecard_reptile_2011_s9,ecard_neutral_3015_s9_nondec,ecard_reptile_2011_s9,ecard_neutral_3015_s9_nondec,ecard_reptile_2013_s9,ecard_neutral_2015_s9_nondec,ecard_neutral_2018_s9,ecard_neutral_2015_s9_nondec,,,ecard_neutral_4013_s9_nondec,ecard_reptile_machito_1,ecard_neutral_2018_s9,,ecard_reptile_2013_s9_nondec,ecard_neutral_2015_s9,ecard_neutral_1001,Tricky,Small Frill,Green Thorns,Kotaro,Scaly Spoon,Grass Snake,Reptile,Scar,Innocent Lamb,Green Thorns,Tiny Turtle,Scaly Spoon,Gila,Reptile,Tricky,Small Frill,Green Thorns,Tiny Turtle,Incisor,Yam,Reptile,Poison
1ec9eb7e-5e63-6169-a60c-00ea13c40405,CR-7 // CMG_CUBA,635,Wolf,3,machito_20000_s9;s9_swamp_reed,2024-07-31 22:58:01,11940279,11910824,11997156,800,rune_neutral_3011_s9,rune_mech_4011_s9_nondec,rune_aquatic_4012_s9_nondec,ecard_neutral_2025_s9_nondec,,,ecard_aquatic_2011_s9,ecard_neutral_4011_s9_nondec,ecard_neutral_2015_s9_nondec,ecard_aquatic_4012_s9_nondec,ecard_aquatic_2011_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_aquatic_2011_s9_nondec,ecard_neutral_3012_s9_nondec,ecard_neutral_1010_s9,ecard_neutral_2025_s9_nondec,,ecard_neutral_1013_s9,ecard_neutral_1011_s9,ecard_neutral_4013_s9_nondec,ecard_neutral_2015_s9_nondec,Sleepless,Nimo,Sandal,Axie Kiss,Babylonia,Nimo,Bird,Sleepless,Piranha,Nimo,Babylonia,Sandal,Nimo,Mech,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo,Aquatic,Sandal
1ed80c20-1bb2-65a8-8acd-42b54b69e804,Kurosai|TPA,636,Wolf,3,ragnarok_drops;summer_fruit_2023,2024-08-01 00:24:52,9318149,11948872,11993274,800,rune_dusk_4012_s9_nft,rune_mech_4010_s9_nft,rune_plant_4011_s9_nondec,ecard_neutral_3012_s9_nondec,,ecard_neutral_1001,ecard_neutral_4015_s9_nft,ecard_reptile_3012_s9_nondec,ecard_neutral_1010_s9,ecard_neutral_4015_s9_nondec,ecard_neutral_2017_s9_nondec,,ecard_neutral_2015_s9_nondec,ecard_reptile_3011_s9_nondec,ecard_bug_3010_s9_nondec,ecard_plant_3011_s9_nft,ecard_plant_2012_s9_nondec,ecard_neutral_3017_s9,ecard_plant_4010_s9_nft,ecard_plant_4010_s9_nondec,,Clear,Cute Bunny,Tassels,Bumpy,Bone Sail,Nimo,Dusk,Tricky,Silence Whisper,Innocent Lamb,Leaf Bug,Indian Star,Ant,Mech,Cucumber Slice,Innocent Lamb,Bidens,Silence Whisper,Rose Bud,Cottontail,Plant,Healing
1ec9eb6f-57eb-6478-a60c-bcd42dedd010,Little Smoke,637,Wolf,3,shy;paschal_eggs,2024-07-31 13:02:23,12037892,11716454,11932059,800,rune_dusk_4012_s9_nondec,rune_bird_4010_s9_nondec,rune_plant_4010_s9,,ecard_neutral_2018_s9_nondec,,ecard_plant_bard_1,ecard_neutral_1010_s9,ecard_neutral_3015_s9_nondec,ecard_bird_3012_s9_nondec,ecard_bird_3012_s9_nondec,ecard_bird_momo_1,ecard_neutral_2010_s9_nondec,,ecard_bird_2012_s9_nondec,,ecard_neutral_2020_s9_nondec,ecard_plant_4010_s9,ecard_plant_3010_s9,ecard_plant_2011_s9_nondec,ecard_plant_3010_s9,Confused,Herbivore,Sakura,Rose Bud,Pumpkin,Cloud,Dusk,Little Owl,Owl,Tri Feather,Little Owl,Trump,Feather Fan,Bird,Lucas,Lotus,Bidens,Silence Whisper,Rose Bud,Cattail,Plant,Machine Gun Owl
1ec9eb6f-8cce-6636-a60c-30d3f5dd0724,Jepjep,638,Wolf,3,ragnarok_deviling;silver_s4,2024-07-31 14:10:56,12012609,12012956,12010176,800,rune_mech_4011_s9_nft,rune_beast_3012_s9_nondec,rune_aquatic_4012_s9_nft,ecard_beast_4012_s9_nft,ecard_beast_4012_s9_nft,ecard_beast_4012_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_3013_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_beast_2011_s9_nondec,ecard_aquatic_2011_s9,ecard_beast_4012_s9_nft,ecard_beast_4012_s9_nft,ecard_beast_4012_s9_nft,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,Puppy,Confident,Zen,Imp,Ronin,Shiba,Mech,Puppy,Confident,Zen,Imp,Ronin,Shrimp,Beast,Puppy,Confident,Zen,Imp,Ronin,Shiba,Aquatic,Rage
1ec9eb6f-69da-6f01-a60c-1c4279d541e2,choki,639,Wolf,3,7;s9_swamp_reed,2024-07-31 15:54:02,11905180,12012454,12030598,800,rune_bird_3011_s9_nondec,rune_bird_4010_s9,rune_mech_4012_s9_nondec,ecard_bird_4012_s9_nondec,,ecard_neutral_4015_s9_nondec,ecard_bird_2012_s9,ecard_bird_4012_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_bird_4012_s9_nondec,ecard_reptile_2011_s9,,ecard_neutral_3012_s9_nondec,,ecard_bird_3012_s9,ecard_neutral_4015_s9_nondec,,ecard_neutral_2025_s9_nondec,ecard_bird_3011_s9,,ecard_bird_4012_s9_nondec,Lucas,Kotaro,Earwing,Wing Horn,Tri Feather,Cottontail,Bird,Lucas,Pink Cheek,Tri Feather,Kotaro,Wing Horn,Cloud,Bird,Kotaro?,Kotaro,Earwing,Wing Horn,Tri Feather,Granma's Fan,Mech,Feather
1ec9eb7e-5632-6115-a60c-1a87fe90fa2e,AmZaTrezorTH,640,Wolf,3,s3_top20k;s7_serpentwood,2024-08-01 00:08:07,12013994,11985726,11985738,800,rune_mech_4011_s9_nft,rune_beast_3012_s9_nft,rune_beast_4010_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_neutral_2015_s9_nondec,,ecard_aquatic_3011_s9_nondec,ecard_neutral_1001,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_neutral_2013_s9_nft,,ecard_aquatic_3011_s9,ecard_neutral_2015_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_aquatic_3012_s9_nft,ecard_beast_2011_s9,ecard_aquatic_3011_s9_nondec,,Puppy,Confident,Innocent Lamb,Little Branch,Perch,Nimo,Mech,Puppy,Nimo,Perch,Confident,Little Branch,Nimo,Beast,Puppy,Nimo,Perch,Confident,Little Branch,Nimo,Beast,Perch
1ec9eb6f-7371-6f76-a60c-9217cdf5165d,Airon,641,Wolf,3,mit_s8;s8_serpentwood,2024-07-31 09:01:00,11718970,11805795,11821575,800,rune_bug_3012_s9_nondec,rune_dusk_4010_s9_nondec,rune_neutral_4011_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_neutral_2010_s9_nondec,,ecard_aquatic_4010_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_aquatic_4010_s9_nondec,ecard_neutral_1001,ecard_bird_2011_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_aquatic_2011_s9_nondec,ecard_neutral_1001,ecard_bug_4011_s9_nondec,ecard_neutral_3015_s9_nondec,Neo,Inkling,Raven,Doubletalk,Parasite,Tadpole,Bug,Neo,Inkling,Raven,Doubletalk,Shoal Star,Cottontail,Dusk,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole,Dusk,Jinx
1ec9eb7e-3ac9-678c-a60c-72505e024580,Amando4,642,Wolf,3,filipino_flag;bandila_celebration,2024-07-31 11:24:18,12012298,11596124,11696051,800,rune_reptile_3010_s9,rune_dusk_4012_s9,rune_reptile_4011_s9_nft,ecard_neutral_1001,ecard_plant_2011_s9,ecard_reptile_4011_s9_nondec,ecard_plant_2011_s9,ecard_reptile_4012_s9_nondec,ecard_neutral_2010_s9,ecard_neutral_2020_s9_nondec,ecard_reptile_2011_s9,ecard_neutral_3015_s9,ecard_reptile_2011_s9,ecard_reptile_4011_s9_nondec,ecard_neutral_1001,ecard_neutral_2020_s9_nft,ecard_plant_2011_s9,ecard_neutral_3015_s9,ecard_neutral_2018_s9,ecard_reptile_4011_s9,,Gecko,Silence Whisper,Friezard,Strawberry Shortcake,Green Thorns,Cottontail,Reptile,Gecko,Tiny Turtle,Small Frill,Scaly Spoon,Green Thorns,Gila,Dusk,Kotaro?,Silence Whisper,Small Frill,Oranda,Green Thorns,Grass Snake,Reptile,Poison
1ed0098c-6c81-60aa-9eee-8bd7ac76e0a6,SKYLAB | ZORRO | ELITE,643,Wolf,3,bard_1300_s9;ena_postseason_6,2024-07-31 12:52:27,11711831,11722402,12037956,800,rune_mech_4012_s9_nondec,rune_bird_4010_s9_nondec,rune_neutral_4011_s9_nft,ecard_neutral_2025_s9_nondec,,ecard_neutral_3015_s9_nondec,,ecard_bird_4012_s9_nondec,ecard_neutral_3015_s9_nondec,,ecard_reptile_2011_s9_nft,,ecard_neutral_4014_s9_nondec,ecard_bird_3012_s9_nondec,ecard_bird_3012_s9,,,ecard_neutral_3015_s9_nondec,ecard_neutral_4014_s9_nondec,ecard_bird_4012_s9_nondec,ecard_neutral_2017_s9_nondec,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan,Mech,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan,Bird,Kotaro?,Razor Bite,Earwing,Wing Horn,Tri Feather,Cottontail,Aquatic,Feather
1ecfa01c-2b4c-6121-b73d-d668fd9de6ec,ZeusCrypto,644,Wolf,3,machito_20000_s9;s9_swamp_reed,2024-07-31 12:45:19,11962892,11977298,11903869,800,rune_neutral_4010_s9,rune_bird_4010_s9_nft,rune_beast_4011_s9_nondec,ecard_neutral_4014_s9_nondec,ecard_neutral_1010_s9,ecard_neutral_1001,ecard_neutral_2018_s9,ecard_neutral_2010_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_bird_3012_s9_nondec,ecard_bird_2012_s9,ecard_neutral_4011_s9_nondec,,ecard_neutral_1010_s9,ecard_bird_3012_s9_nondec,ecard_beast_4010_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_neutral_2012_s9,ecard_beast_4010_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_aquatic_2012_s9,Chubby,Axie Kiss,Pink Cheek,Dual Blade,Jaguar,Cottontail,Mech,Lucas,Doubletalk,Earwing,Wing Horn,Blue Moon,Cloud,Bird,Chubby,Earwing,Buzz Buzz,Confident,Arco,Ranchu,Beast,Bleed
1ec9eb6f-849d-6291-a60c-ffa10fd2ac0f,ShadowCenturi,645,Wolf,3,ragnarok_poring;s9_swamp_reed,2024-07-31 12:55:39,12009483,12009857,12014112,800,rune_beast_4010_s9_nondec,rune_beast_3012_s9_nondec,rune_aquatic_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_neutral_1010_s9,ecard_beast_3013_s9_nondec,ecard_beast_2011_s9,ecard_beast_2011_s9,ecard_beast_3013_s9,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_3013_s9_nondec,ecard_beast_2011_s9,ecard_beast_2011_s9,ecard_beast_2011_s9,ecard_beast_4012_s9_nondec,ecard_neutral_2014_s9,ecard_beast_3013_s9_nondec,ecard_beast_2011_s9,ecard_beast_2011_s9,ecard_neutral_3010_s9,Puppy,Confident,Zen,Imp,Ronin,Shiba,Beast,Puppy,Confident,Zen,Imp,Ronin,Shiba,Beast,Puppy,Confident,Zen,Imp,Ronin,Shrimp,Aquatic,Rage
1ec9eb7e-41a4-656d-a60c-24a6d0d589f9,Burnette,646,Wolf,3,s6_top20k;fluffy_hooves,2024-08-01 00:11:19,214645,11864280,11861174,800,rune_aquatic_4012_s9_nft,rune_dusk_4010_s9_nondec,rune_neutral_4011_s9_nft,ecard_neutral_2010_s9_nondec,ecard_neutral_2017_s9,ecard_neutral_4012_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_aquatic_2011_s9,ecard_neutral_2017_s9_nondec,ecard_neutral_4012_s9_nondec,ecard_neutral_4012_s9_nondec,,ecard_neutral_4012_s9_nondec,,ecard_neutral_2010_s9_nondec,,ecard_neutral_4012_s9_nondec,ecard_neutral_1001,ecard_bug_4011_s9_nft,ecard_neutral_4012_s9_nondec,Yen,Inkling,Goldfish,Pincer,Watermelon,Koinobori,Aquatic,Papi,Inkling,Raven,Doubletalk,Shoal Star,Cottontail,Dusk,Neo,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole,Reptile,Jinx
